Date,OAT,HWST,HWRT,HWDP,HWDPSPT,P1VFD,P2VFD
09-Apr-19 4:45:00 AM CDT,nan,nan,172,10.02,nan,67.41,nan
09-Apr-19 4:45:00 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 4:45:00 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 5:00:00 AM CDT,41.9,nan,nan,nan,nan,nan,nan
09-Apr-19 5:00:02 AM CDT,nan,171,nan,nan,nan,nan,nan
09-Apr-19 5:00:02 AM CDT,nan,nan,170,nan,nan,nan,nan
09-Apr-19 5:00:02 AM CDT,nan,nan,nan,9.9,nan,nan,nan
09-Apr-19 5:00:02 AM CDT,nan,nan,nan,nan,nan,68.28,nan
09-Apr-19 5:00:02 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 5:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 5:15:00 AM CDT,42.3,nan,nan,nan,nan,nan,nan
09-Apr-19 5:15:02 AM CDT,nan,170,nan,nan,nan,nan,nan
09-Apr-19 5:15:02 AM CDT,nan,nan,170,nan,nan,nan,nan
09-Apr-19 5:15:02 AM CDT,nan,nan,nan,9.96,nan,nan,nan
09-Apr-19 5:15:02 AM CDT,nan,nan,nan,nan,nan,67.59,nan
09-Apr-19 5:15:02 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 5:15:02 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 5:30:00 AM CDT,42.2,nan,nan,nan,nan,nan,nan
09-Apr-19 5:30:03 AM CDT,nan,171,nan,nan,nan,nan,nan
09-Apr-19 5:30:03 AM CDT,nan,nan,171,nan,nan,nan,nan
09-Apr-19 5:30:03 AM CDT,nan,nan,nan,9.92,nan,nan,nan
09-Apr-19 5:30:03 AM CDT,nan,nan,nan,nan,nan,69.1,nan
09-Apr-19 5:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 5:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 5:45:00 AM CDT,47.2,nan,nan,nan,nan,nan,nan
09-Apr-19 5:45:03 AM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 5:45:03 AM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 5:45:03 AM CDT,nan,nan,nan,9.96,nan,nan,nan
09-Apr-19 5:45:03 AM CDT,nan,nan,nan,nan,nan,69.56,nan
09-Apr-19 5:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 5:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 6:00:00 AM CDT,48.3,nan,nan,nan,nan,nan,nan
09-Apr-19 6:00:03 AM CDT,nan,172,nan,nan,nan,nan,nan
09-Apr-19 6:00:03 AM CDT,nan,nan,172,nan,nan,nan,nan
09-Apr-19 6:00:03 AM CDT,nan,nan,nan,10.09,nan,nan,nan
09-Apr-19 6:00:03 AM CDT,nan,nan,nan,nan,nan,68.24,nan
09-Apr-19 6:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 6:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 6:15:00 AM CDT,45,nan,nan,nan,nan,nan,nan
09-Apr-19 6:15:03 AM CDT,nan,170,nan,nan,nan,nan,nan
09-Apr-19 6:15:03 AM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 6:15:03 AM CDT,nan,nan,nan,9.94,nan,nan,nan
09-Apr-19 6:15:03 AM CDT,nan,nan,nan,nan,nan,69.06,nan
09-Apr-19 6:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 6:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 6:30:00 AM CDT,43.8,nan,nan,nan,nan,nan,nan
09-Apr-19 6:30:03 AM CDT,nan,172,nan,nan,nan,nan,nan
09-Apr-19 6:30:03 AM CDT,nan,nan,171,nan,nan,nan,nan
09-Apr-19 6:30:03 AM CDT,nan,nan,nan,10.08,nan,nan,nan
09-Apr-19 6:30:03 AM CDT,nan,nan,nan,nan,nan,67.81,nan
09-Apr-19 6:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 6:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 6:45:00 AM CDT,42.8,nan,nan,nan,nan,nan,nan
09-Apr-19 6:45:03 AM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 6:45:03 AM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 6:45:03 AM CDT,nan,nan,nan,9.91,nan,nan,nan
09-Apr-19 6:45:03 AM CDT,nan,nan,nan,nan,nan,69.14,nan
09-Apr-19 6:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 6:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 7:00:00 AM CDT,42,nan,nan,nan,nan,nan,nan
09-Apr-19 7:00:02 AM CDT,nan,170,nan,nan,nan,nan,nan
09-Apr-19 7:00:02 AM CDT,nan,nan,170,nan,nan,nan,nan
09-Apr-19 7:00:02 AM CDT,nan,nan,nan,10.03,nan,nan,nan
09-Apr-19 7:00:02 AM CDT,nan,nan,nan,nan,nan,68.11,nan
09-Apr-19 7:00:02 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 7:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 7:15:00 AM CDT,41.8,nan,nan,nan,nan,nan,nan
09-Apr-19 7:15:02 AM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 7:15:02 AM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 7:15:02 AM CDT,nan,nan,nan,9.83,nan,nan,nan
09-Apr-19 7:15:02 AM CDT,nan,nan,nan,nan,nan,70.12,nan
09-Apr-19 7:15:02 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 7:15:02 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 7:30:00 AM CDT,41.7,nan,nan,nan,nan,nan,nan
09-Apr-19 7:30:03 AM CDT,nan,163.6,nan,nan,nan,nan,nan
09-Apr-19 7:30:03 AM CDT,nan,nan,163.69,nan,nan,nan,nan
09-Apr-19 7:30:03 AM CDT,nan,nan,nan,9.87,nan,nan,nan
09-Apr-19 7:30:03 AM CDT,nan,nan,nan,nan,nan,71.78,nan
09-Apr-19 7:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 7:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 7:45:00 AM CDT,39.8,nan,nan,nan,nan,nan,nan
09-Apr-19 7:45:02 AM CDT,nan,165,nan,nan,nan,nan,nan
09-Apr-19 7:45:02 AM CDT,nan,nan,165,nan,nan,nan,nan
09-Apr-19 7:45:02 AM CDT,nan,nan,nan,9.99,nan,nan,nan
09-Apr-19 7:45:02 AM CDT,nan,nan,nan,nan,nan,71.48,nan
09-Apr-19 7:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 7:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 8:00:00 AM CDT,39.8,nan,nan,nan,nan,nan,nan
09-Apr-19 8:00:02 AM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 8:00:02 AM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 8:00:03 AM CDT,nan,nan,nan,10.14,nan,nan,nan
09-Apr-19 8:00:03 AM CDT,nan,nan,nan,nan,nan,70.63,nan
09-Apr-19 8:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 8:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 8:15:00 AM CDT,39.9,nan,nan,nan,nan,nan,nan
09-Apr-19 8:15:03 AM CDT,nan,167,nan,nan,nan,nan,nan
09-Apr-19 8:15:03 AM CDT,nan,nan,167,nan,nan,nan,nan
09-Apr-19 8:15:03 AM CDT,nan,nan,nan,9.92,nan,nan,nan
09-Apr-19 8:15:03 AM CDT,nan,nan,nan,nan,nan,71.63,nan
09-Apr-19 8:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 8:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 8:30:00 AM CDT,39.8,nan,nan,nan,nan,nan,nan
09-Apr-19 8:30:03 AM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 8:30:03 AM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 8:30:03 AM CDT,nan,nan,nan,10.02,nan,nan,nan
09-Apr-19 8:30:03 AM CDT,nan,nan,nan,nan,nan,70.88,nan
09-Apr-19 8:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 8:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 8:45:00 AM CDT,39,nan,nan,nan,nan,nan,nan
09-Apr-19 8:45:03 AM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 8:45:03 AM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 8:45:03 AM CDT,nan,nan,nan,10.06,nan,nan,nan
09-Apr-19 8:45:03 AM CDT,nan,nan,nan,nan,nan,69.73,nan
09-Apr-19 8:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 8:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 9:00:00 AM CDT,38.6,nan,nan,nan,nan,nan,nan
09-Apr-19 9:00:00 AM CDT,nan,166,166,10.01,nan,nan,nan
09-Apr-19 9:00:00 AM CDT,nan,nan,nan,nan,nan,69.79,0
09-Apr-19 9:00:00 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 9:15:00 AM CDT,38.6,nan,nan,nan,nan,nan,nan
09-Apr-19 9:15:03 AM CDT,nan,166,nan,nan,nan,nan,nan
09-Apr-19 9:15:03 AM CDT,nan,nan,166,nan,nan,nan,nan
09-Apr-19 9:15:03 AM CDT,nan,nan,nan,9.99,nan,nan,nan
09-Apr-19 9:15:03 AM CDT,nan,nan,nan,nan,nan,69.61,nan
09-Apr-19 9:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 9:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 9:30:00 AM CDT,37.9,nan,nan,nan,nan,nan,nan
09-Apr-19 9:30:03 AM CDT,nan,167,nan,nan,nan,nan,nan
09-Apr-19 9:30:03 AM CDT,nan,nan,167,nan,nan,nan,nan
09-Apr-19 9:30:03 AM CDT,nan,nan,nan,9.89,nan,nan,nan
09-Apr-19 9:30:03 AM CDT,nan,nan,nan,nan,nan,70.54,nan
09-Apr-19 9:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 9:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 9:45:00 AM CDT,38.4,nan,nan,nan,nan,nan,nan
09-Apr-19 9:45:02 AM CDT,nan,167,nan,nan,nan,nan,nan
09-Apr-19 9:45:02 AM CDT,nan,nan,167,nan,nan,nan,nan
09-Apr-19 9:45:02 AM CDT,nan,nan,nan,9.9,nan,nan,nan
09-Apr-19 9:45:02 AM CDT,nan,nan,nan,nan,nan,71.5,nan
09-Apr-19 9:45:02 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 9:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 10:00:00 AM CDT,38.2,nan,nan,nan,nan,nan,nan
09-Apr-19 10:00:02 AM CDT,nan,166,nan,nan,nan,nan,nan
09-Apr-19 10:00:03 AM CDT,nan,nan,166,nan,nan,nan,nan
09-Apr-19 10:00:03 AM CDT,nan,nan,nan,9.91,nan,nan,nan
09-Apr-19 10:00:03 AM CDT,nan,nan,nan,nan,nan,72,nan
09-Apr-19 10:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 10:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 10:15:00 AM CDT,38.6,nan,nan,nan,nan,nan,nan
09-Apr-19 10:15:02 AM CDT,nan,165,nan,nan,nan,nan,nan
09-Apr-19 10:15:02 AM CDT,nan,nan,165,nan,nan,nan,nan
09-Apr-19 10:15:02 AM CDT,nan,nan,nan,9.97,nan,nan,nan
09-Apr-19 10:15:02 AM CDT,nan,nan,nan,nan,nan,71.67,nan
09-Apr-19 10:15:02 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 10:15:02 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 10:30:00 AM CDT,38,nan,nan,nan,nan,nan,nan
09-Apr-19 10:30:03 AM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 10:30:03 AM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 10:30:03 AM CDT,nan,nan,nan,10.09,nan,nan,nan
09-Apr-19 10:30:03 AM CDT,nan,nan,nan,nan,nan,70.54,nan
09-Apr-19 10:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 10:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 10:45:00 AM CDT,37.8,nan,nan,nan,nan,nan,nan
09-Apr-19 10:45:03 AM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 10:45:03 AM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 10:45:03 AM CDT,nan,nan,nan,9.98,nan,nan,nan
09-Apr-19 10:45:03 AM CDT,nan,nan,nan,nan,nan,71.15,nan
09-Apr-19 10:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 10:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 11:00:00 AM CDT,38.4,nan,nan,nan,nan,nan,nan
09-Apr-19 11:00:03 AM CDT,nan,166,nan,nan,nan,nan,nan
09-Apr-19 11:00:03 AM CDT,nan,nan,166,nan,nan,nan,nan
09-Apr-19 11:00:03 AM CDT,nan,nan,nan,9.99,nan,nan,nan
09-Apr-19 11:00:03 AM CDT,nan,nan,nan,nan,nan,71.04,nan
09-Apr-19 11:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 11:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 11:15:00 AM CDT,37,nan,nan,nan,nan,nan,nan
09-Apr-19 11:15:03 AM CDT,nan,167,nan,nan,nan,nan,nan
09-Apr-19 11:15:03 AM CDT,nan,nan,167,nan,nan,nan,nan
09-Apr-19 11:15:03 AM CDT,nan,nan,nan,10.02,nan,nan,nan
09-Apr-19 11:15:03 AM CDT,nan,nan,nan,nan,nan,70.15,nan
09-Apr-19 11:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 11:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 11:30:00 AM CDT,38,nan,nan,nan,nan,nan,nan
09-Apr-19 11:30:03 AM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 11:30:03 AM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 11:30:03 AM CDT,nan,nan,nan,10.09,nan,nan,nan
09-Apr-19 11:30:03 AM CDT,nan,nan,nan,nan,nan,69.21,nan
09-Apr-19 11:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 11:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 11:45:00 AM CDT,37.3,nan,nan,nan,nan,nan,nan
09-Apr-19 11:45:03 AM CDT,nan,167,nan,nan,nan,nan,nan
09-Apr-19 11:45:03 AM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 11:45:03 AM CDT,nan,nan,nan,9.96,nan,nan,nan
09-Apr-19 11:45:03 AM CDT,nan,nan,nan,nan,nan,69.83,nan
09-Apr-19 11:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 11:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 12:00:00 PM CDT,36.7,nan,nan,nan,nan,nan,nan
09-Apr-19 12:00:03 PM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 12:00:03 PM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 12:00:03 PM CDT,nan,nan,nan,10.06,nan,nan,nan
09-Apr-19 12:00:03 PM CDT,nan,nan,nan,nan,nan,69.12,nan
09-Apr-19 12:00:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 12:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 12:15:00 PM CDT,37.2,nan,nan,nan,nan,nan,nan
09-Apr-19 12:15:02 PM CDT,nan,166,nan,nan,nan,nan,nan
09-Apr-19 12:15:02 PM CDT,nan,nan,166,nan,nan,nan,nan
09-Apr-19 12:15:02 PM CDT,nan,nan,nan,9.82,nan,nan,nan
09-Apr-19 12:15:02 PM CDT,nan,nan,nan,nan,nan,71.27,nan
09-Apr-19 12:15:02 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 12:15:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 12:30:00 PM CDT,37,nan,nan,nan,nan,nan,nan
09-Apr-19 12:30:02 PM CDT,nan,166,nan,nan,nan,nan,nan
09-Apr-19 12:30:02 PM CDT,nan,nan,166,nan,nan,nan,nan
09-Apr-19 12:30:02 PM CDT,nan,nan,nan,9.94,nan,nan,nan
09-Apr-19 12:30:02 PM CDT,nan,nan,nan,nan,nan,71.47,nan
09-Apr-19 12:30:02 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 12:30:02 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 12:45:00 PM CDT,36.3,nan,nan,nan,nan,nan,nan
09-Apr-19 12:45:03 PM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 12:45:03 PM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 12:45:03 PM CDT,nan,nan,nan,9.98,nan,nan,nan
09-Apr-19 12:45:03 PM CDT,nan,nan,nan,nan,nan,71.87,nan
09-Apr-19 12:45:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 12:45:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 1:00:00 PM CDT,35.7,nan,nan,nan,nan,nan,nan
09-Apr-19 1:00:03 PM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 1:00:03 PM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 1:00:03 PM CDT,nan,nan,nan,9.97,nan,nan,nan
09-Apr-19 1:00:03 PM CDT,nan,nan,nan,nan,nan,71.59,nan
09-Apr-19 1:00:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 1:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 1:15:00 PM CDT,36,nan,nan,nan,nan,nan,nan
09-Apr-19 1:15:00 PM CDT,nan,167,167,10.02,nan,nan,nan
09-Apr-19 1:15:00 PM CDT,nan,nan,nan,nan,nan,71.51,0
09-Apr-19 1:15:00 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 1:30:00 PM CDT,36.1,nan,nan,nan,nan,nan,nan
09-Apr-19 1:30:02 PM CDT,nan,167,nan,nan,nan,nan,nan
09-Apr-19 1:30:02 PM CDT,nan,nan,167,nan,nan,nan,nan
09-Apr-19 1:30:02 PM CDT,nan,nan,nan,10.09,nan,nan,nan
09-Apr-19 1:30:02 PM CDT,nan,nan,nan,nan,nan,70.32,nan
09-Apr-19 1:30:02 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 1:30:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 1:45:00 PM CDT,36.7,nan,nan,nan,nan,nan,nan
09-Apr-19 1:45:03 PM CDT,nan,170,nan,nan,nan,nan,nan
09-Apr-19 1:45:03 PM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 1:45:03 PM CDT,nan,nan,nan,10.06,nan,nan,nan
09-Apr-19 1:45:03 PM CDT,nan,nan,nan,nan,nan,69.71,nan
09-Apr-19 1:45:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 1:45:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 2:00:00 PM CDT,36.6,nan,nan,nan,nan,nan,nan
09-Apr-19 2:00:03 PM CDT,nan,167,nan,nan,nan,nan,nan
09-Apr-19 2:00:03 PM CDT,nan,nan,167,nan,nan,nan,nan
09-Apr-19 2:00:03 PM CDT,nan,nan,nan,9.95,nan,nan,nan
09-Apr-19 2:00:03 PM CDT,nan,nan,nan,nan,nan,69.75,nan
09-Apr-19 2:00:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 2:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 2:15:00 PM CDT,37.3,nan,nan,nan,nan,nan,nan
09-Apr-19 2:15:03 PM CDT,nan,170,nan,nan,nan,nan,nan
09-Apr-19 2:15:03 PM CDT,nan,nan,170,nan,nan,nan,nan
09-Apr-19 2:15:03 PM CDT,nan,nan,nan,10.08,nan,nan,nan
09-Apr-19 2:15:03 PM CDT,nan,nan,nan,nan,nan,68.84,nan
09-Apr-19 2:15:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 2:15:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 2:30:00 PM CDT,37.7,nan,nan,nan,nan,nan,nan
09-Apr-19 2:30:03 PM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 2:30:03 PM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 2:30:03 PM CDT,nan,nan,nan,9.87,nan,nan,nan
09-Apr-19 2:30:03 PM CDT,nan,nan,nan,nan,nan,71.6,nan
09-Apr-19 2:30:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 2:30:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 2:45:00 PM CDT,37.5,nan,nan,nan,nan,nan,nan
09-Apr-19 2:45:03 PM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 2:45:03 PM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 2:45:03 PM CDT,nan,nan,nan,9.94,nan,nan,nan
09-Apr-19 2:45:03 PM CDT,nan,nan,nan,nan,nan,71.86,nan
09-Apr-19 2:45:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 2:45:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 3:00:00 PM CDT,39.7,nan,nan,nan,nan,nan,nan
09-Apr-19 3:00:02 PM CDT,nan,170,nan,nan,nan,nan,nan
09-Apr-19 3:00:02 PM CDT,nan,nan,170,nan,nan,nan,nan
09-Apr-19 3:00:02 PM CDT,nan,nan,nan,10.12,nan,nan,nan
09-Apr-19 3:00:02 PM CDT,nan,nan,nan,nan,nan,69.9,nan
09-Apr-19 3:00:02 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 3:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 3:15:00 PM CDT,39.1,nan,nan,nan,nan,nan,nan
09-Apr-19 3:15:02 PM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 3:15:02 PM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 3:15:02 PM CDT,nan,nan,nan,10.08,nan,nan,nan
09-Apr-19 3:15:02 PM CDT,nan,nan,nan,nan,nan,69.38,nan
09-Apr-19 3:15:02 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 3:15:02 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 3:30:00 PM CDT,40.9,nan,nan,nan,nan,nan,nan
09-Apr-19 3:30:03 PM CDT,nan,172,nan,nan,nan,nan,nan
09-Apr-19 3:30:03 PM CDT,nan,nan,171,nan,nan,nan,nan
09-Apr-19 3:30:03 PM CDT,nan,nan,nan,10.06,nan,nan,nan
09-Apr-19 3:30:03 PM CDT,nan,nan,nan,nan,nan,68.94,nan
09-Apr-19 3:30:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 3:30:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 3:45:00 PM CDT,42.4,nan,nan,nan,nan,nan,nan
09-Apr-19 3:45:03 PM CDT,nan,171,nan,nan,nan,nan,nan
09-Apr-19 3:45:03 PM CDT,nan,nan,170,nan,nan,nan,nan
09-Apr-19 3:45:03 PM CDT,nan,nan,nan,9.97,nan,nan,nan
09-Apr-19 3:45:03 PM CDT,nan,nan,nan,nan,nan,69.53,nan
09-Apr-19 3:45:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 3:45:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 4:00:00 PM CDT,43.3,nan,nan,nan,nan,nan,nan
09-Apr-19 4:00:03 PM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 4:00:03 PM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 4:00:03 PM CDT,nan,nan,nan,9.94,nan,nan,nan
09-Apr-19 4:00:03 PM CDT,nan,nan,nan,nan,nan,69.91,nan
09-Apr-19 4:00:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 4:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 4:15:00 PM CDT,41.7,nan,nan,nan,nan,nan,nan
09-Apr-19 4:15:03 PM CDT,nan,169,nan,nan,nan,nan,nan
09-Apr-19 4:15:03 PM CDT,nan,nan,169,nan,nan,nan,nan
09-Apr-19 4:15:03 PM CDT,nan,nan,nan,10.05,nan,nan,nan
09-Apr-19 4:15:03 PM CDT,nan,nan,nan,nan,nan,68.64,nan
09-Apr-19 4:15:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 4:15:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 4:30:00 PM CDT,42.4,nan,nan,nan,nan,nan,nan
09-Apr-19 4:30:03 PM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 4:30:03 PM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 4:30:03 PM CDT,nan,nan,nan,9.92,nan,nan,nan
09-Apr-19 4:30:03 PM CDT,nan,nan,nan,nan,nan,70.88,nan
09-Apr-19 4:30:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 4:30:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 4:45:00 PM CDT,45,nan,nan,nan,nan,nan,nan
09-Apr-19 4:45:03 PM CDT,nan,168,nan,nan,nan,nan,nan
09-Apr-19 4:45:03 PM CDT,nan,nan,168,nan,nan,nan,nan
09-Apr-19 4:45:03 PM CDT,nan,nan,nan,10.11,nan,nan,nan
09-Apr-19 4:45:03 PM CDT,nan,nan,nan,nan,nan,69.65,nan
09-Apr-19 4:45:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 4:45:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 5:00:00 PM CDT,44.8,nan,nan,nan,nan,nan,nan
09-Apr-19 5:00:03 PM CDT,nan,166,nan,nan,nan,nan,nan
09-Apr-19 5:00:03 PM CDT,nan,nan,166,nan,nan,nan,nan
09-Apr-19 5:00:03 PM CDT,nan,nan,nan,9.99,nan,nan,nan
09-Apr-19 5:00:03 PM CDT,nan,nan,nan,nan,nan,70.26,nan
09-Apr-19 5:00:03 PM CDT,nan,nan,nan,nan,nan,nan,0
09-Apr-19 5:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
09-Apr-19 5:15:00 PM CDT,47.4,nan,nan,nan,nan,nan,nan
09-Apr-19 5:15:02 PM CDT,nan,167,nan,nan,nan,nan,nan
